,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1777027679.8876119,13.19,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.24,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.29,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.34,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.39,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.44,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.5,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.6,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.65,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.7,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.75,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.8,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.85,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.91,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,13.96,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.01,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.06,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.11,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.16,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.21,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.26,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.31,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.36,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.42,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.47,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.52,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.57,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.62,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.67,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.72,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.77,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.82,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.87,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.93,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,14.98,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,15.03,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,15.08,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,19.88,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,19.93,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,19.98,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.03,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.08,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.14,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.19,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.24,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.29,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.34,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.39,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.44,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.5,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.55,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.63,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.68,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.73,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.78,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.83,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.89,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.94,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,20.99,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.04,Instructions,,,,,,,,,,,Sound,,,
0,FORT,,1,1777027679.8876119,21.09,Instructions,,,,,,,,,,,Sound,,,
