,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1777024441.638954,48.98,Game,1,Predictable,1.11,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,48.98,Game,1,Predictable,1.12,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.0,Game,1,Predictable,1.12,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.0,Game,1,Predictable,1.13,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.01,Game,1,Predictable,1.14,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.02,Game,1,Predictable,1.15,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.03,Game,1,Predictable,1.16,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.03,Game,1,Predictable,1.17,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.05,Game,1,Predictable,1.17,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.05,Game,1,Predictable,1.18,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.06,Game,1,Predictable,1.19,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.07,Game,1,Predictable,1.2,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.08,Game,1,Predictable,1.21,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.08,Game,1,Predictable,1.22,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.1,Game,1,Predictable,1.22,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.1,Game,1,Predictable,1.23,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.11,Game,1,Predictable,1.24,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.12,Game,1,Predictable,1.25,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.13,Game,1,Predictable,1.26,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.13,Game,1,Predictable,1.27,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.15,Game,1,Predictable,1.27,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.15,Game,1,Predictable,1.28,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.16,Game,1,Predictable,1.29,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.17,Game,1,Predictable,1.3,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.18,Game,1,Predictable,1.31,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.18,Game,1,Predictable,1.32,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.2,Game,1,Predictable,1.32,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.2,Game,1,Predictable,1.33,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.21,Game,1,Predictable,1.34,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.22,Game,1,Predictable,1.35,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.23,Game,1,Predictable,1.36,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.23,Game,1,Predictable,1.37,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.25,Game,1,Predictable,1.37,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.25,Game,1,Predictable,1.38,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.26,Game,1,Predictable,1.39,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.27,Game,1,Predictable,1.4,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.28,Game,1,Predictable,1.41,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.28,Game,1,Predictable,1.42,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.3,Game,1,Predictable,1.42,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.3,Game,1,Predictable,1.43,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.31,Game,1,Predictable,1.44,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.32,Game,1,Predictable,1.45,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.33,Game,1,Predictable,1.46,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.33,Game,1,Predictable,1.47,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.35,Game,1,Predictable,1.47,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.35,Game,1,Predictable,1.48,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.36,Game,1,Predictable,1.49,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.37,Game,1,Predictable,1.5,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.38,Game,1,Predictable,1.51,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.38,Game,1,Predictable,1.52,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.4,Game,1,Predictable,1.52,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.4,Game,1,Predictable,1.53,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.41,Game,1,Predictable,1.54,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.42,Game,1,Predictable,1.55,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.43,Game,1,Predictable,1.56,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.43,Game,1,Predictable,1.57,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.45,Game,1,Predictable,1.57,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.45,Game,1,Predictable,1.58,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.46,Game,1,Predictable,1.59,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.47,Game,1,Predictable,1.6,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.48,Game,1,Predictable,1.61,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.48,Game,1,Predictable,1.62,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.5,Game,1,Predictable,1.62,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.5,Game,1,Predictable,1.63,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.51,Game,1,Predictable,1.64,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.52,Game,1,Predictable,1.65,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.53,Game,1,Predictable,1.66,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.53,Game,1,Predictable,1.67,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.55,Game,1,Predictable,1.67,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.55,Game,1,Predictable,1.68,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.56,Game,1,Predictable,1.69,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.57,Game,1,Predictable,1.7,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.58,Game,1,Predictable,1.71,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.58,Game,1,Predictable,1.72,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.6,Game,1,Predictable,1.72,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.6,Game,1,Predictable,1.73,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.61,Game,1,Predictable,1.74,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.62,Game,1,Predictable,1.75,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.63,Game,1,Predictable,1.76,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.63,Game,1,Predictable,1.77,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.65,Game,1,Predictable,1.77,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.65,Game,1,Predictable,1.78,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.66,Game,1,Predictable,1.79,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.67,Game,1,Predictable,1.8,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.68,Game,1,Predictable,1.81,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.68,Game,1,Predictable,1.82,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.7,Game,1,Predictable,1.82,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.7,Game,1,Predictable,1.83,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.71,Game,1,Predictable,1.84,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.72,Game,1,Predictable,1.85,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.73,Game,1,Predictable,1.86,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.73,Game,1,Predictable,1.87,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.75,Game,1,Predictable,1.87,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.75,Game,1,Predictable,1.88,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.76,Game,1,Predictable,1.89,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.77,Game,1,Predictable,1.9,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.78,Game,1,Predictable,1.91,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.78,Game,1,Predictable,1.92,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.8,Game,1,Predictable,1.92,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.8,Game,1,Predictable,1.93,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.81,Game,1,Predictable,1.94,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.82,Game,1,Predictable,1.95,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.83,Game,1,Predictable,1.96,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.83,Game,1,Predictable,1.97,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.85,Game,1,Predictable,1.97,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.85,Game,1,Predictable,1.98,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.86,Game,1,Predictable,1.99,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.87,Game,1,Predictable,2.0,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.88,Game,1,Predictable,2.01,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.88,Game,1,Predictable,2.02,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.9,Game,1,Predictable,2.02,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.9,Game,1,Predictable,2.03,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.91,Game,1,Predictable,2.04,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.92,Game,1,Predictable,2.05,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.93,Game,1,Predictable,2.06,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.93,Game,1,Predictable,2.07,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.95,Game,1,Predictable,2.07,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.95,Game,1,Predictable,2.08,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.96,Game,1,Predictable,2.09,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.97,Game,1,Predictable,2.1,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.98,Game,1,Predictable,2.11,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,49.98,Game,1,Predictable,2.12,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.0,Game,1,Predictable,2.12,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.0,Game,1,Predictable,2.13,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.01,Game,1,Predictable,2.14,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.02,Game,1,Predictable,2.15,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.03,Game,1,Predictable,2.16,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.03,Game,1,Predictable,2.17,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.05,Game,1,Predictable,2.17,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.05,Game,1,Predictable,2.18,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.06,Game,1,Predictable,2.19,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.07,Game,1,Predictable,2.2,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.08,Game,1,Predictable,2.21,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.08,Game,1,Predictable,2.22,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.1,Game,1,Predictable,2.22,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.1,Game,1,Predictable,2.23,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.11,Game,1,Predictable,2.24,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.12,Game,1,Predictable,2.25,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.13,Game,1,Predictable,2.26,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.13,Game,1,Predictable,2.27,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.15,Game,1,Predictable,2.27,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.15,Game,1,Predictable,2.28,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.16,Game,1,Predictable,2.29,0,,,5,,,130,Sound,,,
0,FORT,,1,1777024441.638954,50.17,Game,1,Predictable,2.3,0,,,5,,,130,Sound,,,
