,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,,1,1776624322.0544572,9.78,Game,1,Predictable,0.58,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.79,Game,1,Predictable,0.59,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.8,Game,1,Predictable,0.6,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.81,Game,1,Predictable,0.61,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.82,Game,1,Predictable,0.61,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.82,Game,1,Predictable,0.62,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.83,Game,1,Predictable,0.63,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.84,Game,1,Predictable,0.64,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.85,Game,1,Predictable,0.65,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.86,Game,1,Predictable,0.66,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.87,Game,1,Predictable,0.66,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.87,Game,1,Predictable,0.67,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.88,Game,1,Predictable,0.68,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.89,Game,1,Predictable,0.69,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.9,Game,1,Predictable,0.7,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.91,Game,1,Predictable,0.71,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.92,Game,1,Predictable,0.71,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.92,Game,1,Predictable,0.72,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.94,Game,1,Predictable,0.73,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.94,Game,1,Predictable,0.74,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.95,Game,1,Predictable,0.75,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.96,Game,1,Predictable,0.76,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.97,Game,1,Predictable,0.76,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.97,Game,1,Predictable,0.77,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.98,Game,1,Predictable,0.78,0,,,5,,,130,Sound,,,
0,FORT,,1,1776624322.0544572,9.99,Game,1,Predictable,0.79,0,,,5,,,130,Sound,,,
