,ExperimentName,Subject,Session,StartTime,CurrentTime,Step,Block,Scenario,TimeInCondition,Cue,Startle,Shock,FearRating,CueStart,CueEnd,ScenarioIndex,ShockType,VAS_score,VAS_type,VAS_RT
0,FORT,2,1,1776625433.396702,9.31,Game,1,Predictable,0.58,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.33,Game,1,Predictable,0.59,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.34,Game,1,Predictable,0.6,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.35,Game,1,Predictable,0.61,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.36,Game,1,Predictable,0.62,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.36,Game,1,Predictable,0.63,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.37,Game,1,Predictable,0.64,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.38,Game,1,Predictable,0.65,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.39,Game,1,Predictable,0.65,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.4,Game,1,Predictable,0.66,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.41,Game,1,Predictable,0.67,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.41,Game,1,Predictable,0.68,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.42,Game,1,Predictable,0.69,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.43,Game,1,Predictable,0.7,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.44,Game,1,Predictable,0.7,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.44,Game,1,Predictable,0.71,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.46,Game,1,Predictable,0.72,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.46,Game,1,Predictable,0.73,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.47,Game,1,Predictable,0.74,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.48,Game,1,Predictable,0.75,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.49,Game,1,Predictable,0.75,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.5,Game,1,Predictable,0.76,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.51,Game,1,Predictable,0.77,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.51,Game,1,Predictable,0.78,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.52,Game,1,Predictable,0.79,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.53,Game,1,Predictable,0.8,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.54,Game,1,Predictable,0.8,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.55,Game,1,Predictable,0.81,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.56,Game,1,Predictable,0.82,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.56,Game,1,Predictable,0.83,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.57,Game,1,Predictable,0.84,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.58,Game,1,Predictable,0.85,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.59,Game,1,Predictable,0.85,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.6,Game,1,Predictable,0.86,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.61,Game,1,Predictable,0.87,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.61,Game,1,Predictable,0.88,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.62,Game,1,Predictable,0.89,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.63,Game,1,Predictable,0.9,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.64,Game,1,Predictable,0.9,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.65,Game,1,Predictable,0.91,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.66,Game,1,Predictable,0.92,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.66,Game,1,Predictable,0.93,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.67,Game,1,Predictable,0.94,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.68,Game,1,Predictable,0.95,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.69,Game,1,Predictable,0.95,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.69,Game,1,Predictable,0.96,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.71,Game,1,Predictable,0.97,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.71,Game,1,Predictable,0.98,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.72,Game,1,Predictable,0.99,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.73,Game,1,Predictable,1.0,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.74,Game,1,Predictable,1.0,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.75,Game,1,Predictable,1.01,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.76,Game,1,Predictable,1.02,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.76,Game,1,Predictable,1.03,0,,,5,,,130,Sound,,,
0,FORT,2,1,1776625433.396702,9.77,Game,1,Predictable,1.04,0,,,5,,,130,Sound,,,
